STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 14:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 20:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 21:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 22:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980308 23:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 06:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980309 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980313 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980316 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980316 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980316 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980316 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 22:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980317 23:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 00:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 01:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 02:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 03:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 04:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 05:00,0.21, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 06:00,0.23, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 07:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 08:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 09:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 10:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980318 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 04:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 09:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 10:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 11:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 12:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 13:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980319 14:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 15:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980320 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 00:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 01:00,0.20, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 02:00,0.26, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 17:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 18:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 20:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980321 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980322 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980324 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 13:00,0.10, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 14:00,0.23, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 15:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 16:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 17:00,0.76, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980401 18:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 03:00,0.12, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 04:00,0.17, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 05:00,0.21, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 06:00,0.17, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 07:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 08:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 09:00,0.18, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 10:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 12:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 13:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 14:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 15:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 16:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 17:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 18:00,0.05, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 19:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 20:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980404 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980405 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 06:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 07:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 08:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 16:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 19:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980409 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 02:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 03:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 04:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980410 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 16:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980414 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980417 08:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980417 09:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980417 10:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 00:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 03:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 05:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 06:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 07:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 08:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 09:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 16:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980418 22:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 01:00,0.06, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 05:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 07:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 22:00,0.17, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980419 23:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980420 01:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980420 02:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980420 03:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 12:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 13:00,0.17, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 14:00,0.22, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 15:00,0.11, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 16:00,0.13, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 17:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 18:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980422 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980427 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980427 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980427 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 01:00,0.00,g, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 03:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 04:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 05:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 06:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 07:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 08:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 09:00,0.23, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 10:00,0.16, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 11:00,0.08, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 12:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 14:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980501 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 00:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 01:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 02:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 03:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 19:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980502 20:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 02:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 03:00,0.03, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 04:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 10:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 11:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 17:00,0.02, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 19:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 20:00,0.07, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980504 21:00,0.15, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980505 02:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980505 03:00,0.14, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980505 04:00,0.01, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980505 17:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980507 15:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980507 21:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 00:00,0.09, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 01:00,0.21, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 02:00,0.24, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 03:00,0.04, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 12:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 13:00,0.00,T, 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 15:00,0.53, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 16:00,0.25, , 
COOP:446139,NORFOLK INTERNATIONAL AIRPORT VA US,9.1,36.90333,-76.19222,19980508 17:00,0.17, , 
